id,short id,reltype,l1 ns,l2 ns,proptype,label ,definitions,altlabel,datatype,domain (RC),range,domainIncludes,rangeIncludes,subproperties,subPropertyOf
http://schema.org/duns,duns,I,2,2,identifiers,duns,The Dun &amp; Bradstreet DUNS number for identifying an organization or business person.,,,Agent,string,"http://schema.org/Organization, http://schema.org/Person",http://schema.org/Text,,http://schema.org/identifier
http://schema.org/episodeNumber,episodeNumber,I,2,2,identifiers,episodeNumber,Position of the episode within an ordered group of episodes.,,,BroadcastSeriesProduct,string,http://schema.org/Episode,"http://schema.org/Integer, http://schema.org/Text",,http://schema.org/position
http://schema.org/flightNumber,flightNumber,I,2,2,identifiers,flightNumber,"The unique identifier for a flight including the airline IATA code. For example, if describing United flight 110, where the IATA code for United is 'UA', the flightNumber is 'UA110'.",,,CommercialPassengerFlight,string,http://schema.org/Flight,http://schema.org/Text,,http://schema.org/identifier
http://schema.org/globalLocationNumber,globalLocationNumber,I,2,2,identifiers,globalLocationNumber,"The <a href=""http://www.gs1.org/gln"">Global Location Number</a> (GLN, sometimes also referred to as International Location Number or ILN) of the respective organization, person, or place. The GLN is a 13-digit number used to identify parties and physical locations.",,,Agent,string,"http://schema.org/Organization, http://schema.org/Person, http://schema.org/Place",http://schema.org/Text,,http://schema.org/identifier
http://schema.org/identifier,identifier,I,2,2,identifiers,identifier,"The identifier property represents any kind of identifier for any kind of <a class=""localLink"" href=""http://schema.org/Thing"">Thing</a>, such as ISBNs, GTIN codes, UUIDs etc. Schema.org provides dedicated properties for representing many of these, either as textual strings or as URL (URI) links. See <a href=""/docs/datamodel.html#identifierBg"">background notes</a> for more details.",,,Thing,string,http://schema.org/Thing,"http://schema.org/PropertyValue, http://schema.org/Text, http://schema.org/URL","http://schema.org/accountId, http://schema.org/confirmationNumber, http://schema.org/duns, http://schema.org/flightNumber, http://schema.org/globalLocationNumber, http://schema.org/gtin12, http://schema.org/gtin13, http://schema.org/gtin14, http://schema.org/gtin8, http://schema.org/isbn, http://schema.org/issn, http://schema.org/legislationIdentifier, http://schema.org/leiCode, http://schema.org/orderNumber, http://schema.org/productID, http://schema.org/serialNumber, http://schema.org/sku, http://schema.org/taxID",
http://schema.org/isbn,isbn,I,2,2,identifiers,isbn,The ISBN of the book.,,,Book-CW,string,http://schema.org/Book,http://schema.org/Text,,http://schema.org/identifier
http://schema.org/issn,issn,I,2,2,identifiers,issn,"The International Standard Serial Number (ISSN) that identifies this serial publication. You can repeat this property to identify different formats of, or the linking ISSN (ISSN-L) for, this serial publication.",,,Weblog,string,"http://schema.org/Blog, http://schema.org/CreativeWorkSeries, http://schema.org/Dataset, http://schema.org/WebSite",http://schema.org/Text,,http://schema.org/identifier
http://schema.org/issueNumber,issueNumber,I,2,2,identifiers,issueNumber,"Identifies the issue of publication; for example, ""iii"" or ""2"".",,,NonfictionalPCW,string,http://schema.org/PublicationIssue,"http://schema.org/Integer, http://schema.org/Text",,http://schema.org/position
http://schema.org/membershipNumber,membershipNumber,I,2,2,identifiers,membershipNumber,A unique identifier for the membership.,,,ServiceProduct,string,http://schema.org/ProgramMembership,http://schema.org/Text,,
http://schema.org/mpn,mpn,I,2,2,identifiers,mpn,"The Manufacturer Part Number (MPN) of the product, or the product to which the offer refers.",,,CommercialProposal,string,"http://schema.org/Demand, http://schema.org/Offer, http://schema.org/Product",http://schema.org/Text,,
http://schema.org/orderItemNumber,orderItemNumber,I,2,2,identifiers,orderItemNumber,The identifier of the order item.,,,ReceiptItem,string,http://schema.org/OrderItem,http://schema.org/Text,,
http://schema.org/orderNumber,orderNumber,I,2,2,identifiers,orderNumber,The identifier of the transaction.,,,Receipt,string,http://schema.org/Order,http://schema.org/Text,,http://schema.org/identifier
http://schema.org/paymentMethodId,paymentMethodId,I,2,2,identifiers,paymentMethodId,An identifier for the method of payment used (e.g. the last 4 digits of the credit card).,,,Bill-PaymentRequest,string,"http://schema.org/Invoice, http://schema.org/Order",http://schema.org/Text,,
http://schema.org/postOfficeBoxNumber,postOfficeBoxNumber,I,2,2,identifiers,postOfficeBoxNumber,The post office box number for PO box addresses.,,,MailingAddress,string,http://schema.org/PostalAddress,http://schema.org/Text,,
http://schema.org/productID,productID,I,2,2,identifiers,productID,"The product identifier, such as ISBN. For example: <code>meta itemprop=""productID"" content=""isbn:123-456-789""</code>.",,,Product,string,http://schema.org/Product,http://schema.org/Text,,http://schema.org/identifier
http://schema.org/propertyID,propertyID,I,2,2,identifiers,propertyID,"A commonly used identifier for the characteristic represented by the property, e.g. a manufacturer or a standard code for a property. propertyID can be (1) a prefixed string, mainly meant to be used with standards for product properties; (2) a site-specific, non-prefixed string (e.g. the primary key of the property or the vendor-specific id of the property), or (3) a URL indicating the type of the property, either pointing to an external vocabulary, or a Web resource that describes the property (e.g. a glossary entry). Standards bodies should promote a standard prefix for the identifiers of properties from their standards.",,,Property,anyURI,http://schema.org/PropertyValue,"http://schema.org/Text, http://schema.org/URL",,
http://schema.org/referencesOrder,referencesOrder,I,2,2,identifiers,referencesOrder,The Order(s) related to this Invoice. One or more Orders may be combined into a single Invoice.,,,Bill-PaymentRequest,thing,http://schema.org/Invoice,http://schema.org/Order,,
http://schema.org/reportNumber,reportNumber,I,2,2,identifiers,reportNumber,The number or other unique designator assigned to a Report by the publishing organization.,,,ReportOnSituation-CW,string,http://schema.org/Report,http://schema.org/Text,,
http://schema.org/reservationId,reservationId,I,2,2,identifiers,reservationId,A unique identifier for the reservation.,,,Reservation,string,http://schema.org/Reservation,http://schema.org/Text,,
http://schema.org/seasonNumber,seasonNumber,I,2,2,identifiers,seasonNumber,Position of the season within an ordered group of seasons.,,,CalendarSeasonType,string,http://schema.org/CreativeWorkSeason,"http://schema.org/Integer, http://schema.org/Text",,http://schema.org/position
http://schema.org/serialNumber,serialNumber,I,2,2,identifiers,serialNumber,"The serial number or any alphanumeric identifier of a particular product. When attached to an offer, it is a shortcut for the serial number of the product included in the offer.",,,CommercialProposal,string,"http://schema.org/Demand, http://schema.org/IndividualProduct, http://schema.org/Offer",http://schema.org/Text,http://schema.org/vehicleIdentificationNumber,http://schema.org/identifier
http://schema.org/sku,sku,I,2,2,identifiers,sku,"The Stock Keeping Unit (SKU), i.e. a merchant-specific identifier for a product or service, or the product to which the offer refers.",,,CommercialProposal,string,"http://schema.org/Demand, http://schema.org/Offer, http://schema.org/Product",http://schema.org/Text,,http://schema.org/identifier
http://schema.org/taxID,taxID,I,2,2,identifiers,taxID,"The Tax / Fiscal ID of the organization or person, e.g. the TIN in the US or the CIF/NIF in Spain.",,,Agent,string,"http://schema.org/Organization, http://schema.org/Person",http://schema.org/Text,,http://schema.org/identifier
http://schema.org/tickerSymbol,tickerSymbol,I,2,2,identifiers,tickerSymbol,"The exchange traded instrument associated with a Corporation object. The tickerSymbol is expressed as an exchange and an instrument name separated by a space character. For the exchange component of the tickerSymbol attribute, we recommend using the controlled vocabulary of Market Identifier Codes (MIC) specified in ISO15022.",,,PubliclyHeldCorporation,string,http://schema.org/Corporation,http://schema.org/Text,,
http://schema.org/ticketNumber,ticketNumber,I,2,2,identifiers,ticketNumber,The unique identifier for the ticket.,,,Ticket,string,http://schema.org/Ticket,http://schema.org/Text,,
http://schema.org/ticketToken,ticketToken,I,2,2,identifiers,ticketToken,"Reference to an asset (e.g., Barcode, QR code image or PDF) usable for entrance.",,,Ticket,anyURI,http://schema.org/Ticket,"http://schema.org/Text, http://schema.org/URL",,
http://schema.org/trackingNumber,trackingNumber,I,2,2,identifiers,trackingNumber,Shipper tracking number.,,,Package-delivery,string,http://schema.org/ParcelDelivery,http://schema.org/Text,,
http://schema.org/trainNumber,trainNumber,I,2,2,identifiers,trainNumber,The unique identifier for the train.,,,TrainTravel,string,http://schema.org/TrainTrip,http://schema.org/Text,,
http://schema.org/vatID,vatID,I,2,2,identifiers,vatID,The Value-added Tax ID of the organization or person.,,,Agent,string,"http://schema.org/Organization, http://schema.org/Person",http://schema.org/Text,,
http://schema.org/vehicleIdentificationNumber,vehicleIdentificationNumber,I,2,2,identifiers,vehicleIdentificationNumber,The Vehicle Identification Number (VIN) is a unique serial number used by the automotive industry to identify individual motor vehicles.,,,Automobile,string,http://schema.org/Vehicle,http://schema.org/Text,,http://schema.org/serialNumber
http://schema.org/volumeNumber,volumeNumber,I,2,2,identifiers,volumeNumber,"Identifies the volume of publication or multi-part work; for example, ""iii"" or ""2"".",,,NonfictionalPCW,string,http://schema.org/PublicationVolume,"http://schema.org/Integer, http://schema.org/Text",,http://schema.org/position
http://schema.org/accessCode,accessCode,I,2,3,codes,accessCode,"Password, PIN, or access code needed for delivery (e.g. from a locker).",,,DeliveryServiceEvent,string,http://schema.org/DeliveryEvent,http://schema.org/Text,,
http://schema.org/assemblyVersion,assemblyVersion,I,2,3,codes,assemblyVersion,"Associated product/technology version. e.g., .NET Framework 4.5.",,,ApplicationProgrammingInterface,string,http://schema.org/APIReference,http://schema.org/Text,,
http://schema.org/bookEdition,bookEdition,I,2,3,codes,bookEdition,The edition of the book.,,,Book-CW,string,http://schema.org/Book,http://schema.org/Text,,
http://schema.org/branchCode,branchCode,I,2,3,codes,branchCode,"A short textual code (also called ""store code"") that uniquely identifies a place of business. The code is typically assigned by the parentOrganization and used in structured URLs.<br/>For example, in the URL http://www.starbucks.co.uk/store-locator/etc/detail/3047 the code ""3047"" is a branchCode for a particular branch.",,,Places,string,http://schema.org/Place,http://schema.org/Text,,
http://schema.org/cheatCode,cheatCode,I,2,3,codes,cheatCode,Cheat codes to the game.,,,ComputerGameProgram-Graphical||VideoGameSeries ,thing,"http://schema.org/VideoGame, http://schema.org/VideoGameSeries",http://schema.org/CreativeWork,,
http://schema.org/courseCode,courseCode,I,2,3,codes,courseCode,"The identifier for the <a class=""localLink"" href=""http://schema.org/Course"">Course</a> used by the course <a class=""localLink"" href=""http://schema.org/provider"">provider</a> (e.g. CS101 or 6.001).",,,Course-Academic,string,http://schema.org/Course,http://schema.org/Text,,
http://schema.org/discountCode,discountCode,I,2,3,codes,discountCode,Code used to redeem a discount.,,,Receipt,string,http://schema.org/Order,http://schema.org/Text,,
http://schema.org/gtin12,gtin12,I,2,3,codes,gtin12,"The GTIN-12 code of the product, or the product to which the offer refers. The GTIN-12 is the 12-digit GS1 Identification Key composed of a U.P.C. Company Prefix, Item Reference, and Check Digit used to identify trade items. See <a href=""http://www.gs1.org/barcodes/technical/idkeys/gtin"">GS1 GTIN Summary</a> for more details.",,,CommercialProposal,string,"http://schema.org/Demand, http://schema.org/Offer, http://schema.org/Product",http://schema.org/Text,,http://schema.org/identifier
